# OpenSignals Text File Format. Version 1
# {"00:21:06:BE:16:87": {"position": 0, "device": "bitalino_rev", "device name": "00:21:06:BE:16:87", "device connection": "BTH00:21:06:BE:16:87", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-23", "time": "11:50:11.919", "channels": [1], "sensor": ["ECGBIT"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
4	0	0	0	0	518	
5	0	0	0	0	521	
6	0	0	0	0	523	
7	0	0	0	0	525	
8	0	0	0	0	527	
9	0	0	0	0	529	
10	0	0	0	0	530	
11	0	0	0	0	532	
12	0	0	0	0	532	
13	0	0	0	0	533	
14	0	0	0	0	534	
15	0	0	0	0	534	
0	0	0	0	0	534	
1	0	0	0	0	535	
2	0	0	0	0	534	
3	0	0	0	0	535	
4	0	0	0	0	535	
5	0	0	0	0	536	
6	0	0	0	0	536	
7	0	0	0	0	536	
8	0	0	0	0	537	
9	0	0	0	0	537	
10	0	0	0	0	538	
11	0	0	0	0	537	
12	0	0	0	0	538	
13	0	0	0	0	538	
14	0	0	0	0	537	
15	0	0	0	0	536	
0	0	0	0	0	536	
1	0	0	0	0	535	
2	0	0	0	0	534	
3	0	0	0	0	533	
4	0	0	0	0	533	
5	0	0	0	0	533	
6	0	0	0	0	532	
7	0	0	0	0	531	
8	0	0	0	0	531	
9	0	0	0	0	530	
10	0	0	0	0	531	
11	0	0	0	0	531	
12	0	0	0	0	530	
13	0	0	0	0	531	
14	0	0	0	0	531	
15	0	0	0	0	531	
0	0	0	0	0	531	
1	0	0	0	0	531	
2	0	0	0	0	531	
3	0	0	0	0	532	
4	0	0	0	0	532	
5	0	0	0	0	532	
6	0	0	0	0	532	
7	0	0	0	0	534	
8	0	0	0	0	534	
9	0	0	0	0	536	
10	0	0	0	0	538	
11	0	0	0	0	541	
12	0	0	0	0	543	
13	0	0	0	0	546	
14	0	0	0	0	550	
15	0	0	0	0	553	
0	0	0	0	0	558	
1	0	0	0	0	564	
2	0	0	0	0	569	
3	0	0	0	0	574	
4	0	0	0	0	577	
5	0	0	0	0	577	
6	0	0	0	0	575	
7	0	0	0	0	568	
8	0	0	0	0	558	
9	0	0	0	0	545	
10	0	0	0	0	528	
11	0	0	0	0	510	
12	0	0	0	0	489	
13	0	0	0	0	468	
14	0	0	0	0	444	
15	0	0	0	0	419	
0	0	0	0	0	394	
1	0	0	0	0	368	
2	0	0	0	0	340	
3	0	0	0	0	310	
4	0	0	0	0	279	
5	0	0	0	0	246	
6	0	0	0	0	212	
7	0	0	0	0	179	
8	0	0	0	0	143	
9	0	0	0	0	105	
10	0	0	0	0	65	
11	0	0	0	0	23	
12	0	0	0	0	0	
13	0	0	0	0	0	
14	0	0	0	0	0	
15	0	0	0	0	0	
0	0	0	0	0	0	
1	0	0	0	0	0	
2	0	0	0	0	0	
3	0	0	0	0	0	
4	0	0	0	0	0	
5	0	0	0	0	0	
6	0	0	0	0	0	
7	0	0	0	0	0	
8	0	0	0	0	0	
9	0	0	0	0	0	
10	0	0	0	0	38	
11	0	0	0	0	95	
12	0	0	0	0	147	
13	0	0	0	0	196	
14	0	0	0	0	246	
15	0	0	0	0	296	
0	0	0	0	0	345	
1	0	0	0	0	391	
2	0	0	0	0	434	
3	0	0	0	0	474	
4	0	0	0	0	509	
5	0	0	0	0	541	
6	0	0	0	0	568	
7	0	0	0	0	590	
8	0	0	0	0	605	
9	0	0	0	0	619	
10	0	0	0	0	630	
11	0	0	0	0	640	
12	0	0	0	0	649	
13	0	0	0	0	658	
14	0	0	0	0	667	
15	0	0	0	0	675	
0	0	0	0	0	682	
1	0	0	0	0	686	
2	0	0	0	0	689	
3	0	0	0	0	691	
4	0	0	0	0	692	
5	0	0	0	0	690	
6	0	0	0	0	687	
7	0	0	0	0	683	
8	0	0	0	0	679	
9	0	0	0	0	677	
10	0	0	0	0	674	
11	0	0	0	0	671	
12	0	0	0	0	670	
13	0	0	0	0	669	
14	0	0	0	0	666	
15	0	0	0	0	663	
0	0	0	0	0	660	
1	0	0	0	0	659	
2	0	0	0	0	656	
3	0	0	0	0	655	
4	0	0	0	0	653	
5	0	0	0	0	652	
6	0	0	0	0	650	
7	0	0	0	0	648	
8	0	0	0	0	647	
9	0	0	0	0	646	
10	0	0	0	0	644	
11	0	0	0	0	643	
12	0	0	0	0	642	
13	0	0	0	0	641	
14	0	0	0	0	639	
15	0	0	0	0	638	
0	0	0	0	0	637	
1	0	0	0	0	636	
2	0	0	0	0	635	
3	0	0	0	0	635	
4	0	0	0	0	634	
5	0	0	0	0	632	
6	0	0	0	0	631	
7	0	0	0	0	630	
8	0	0	0	0	628	
9	0	0	0	0	627	
10	0	0	0	0	625	
11	0	0	0	0	624	
12	0	0	0	0	622	
13	0	0	0	0	620	
14	0	0	0	0	619	
15	0	0	0	0	617	
0	0	0	0	0	615	
1	0	0	0	0	614	
2	0	0	0	0	611	
3	0	0	0	0	609	
4	0	0	0	0	608	
5	0	0	0	0	607	
6	0	0	0	0	606	
7	0	0	0	0	605	
8	0	0	0	0	604	
9	0	0	0	0	603	
10	0	0	0	0	603	
11	0	0	0	0	602	
12	0	0	0	0	602	
13	0	0	0	0	601	
14	0	0	0	0	599	
15	0	0	0	0	597	
0	0	0	0	0	597	
1	0	0	0	0	595	
2	0	0	0	0	594	
3	0	0	0	0	593	
4	0	0	0	0	592	
5	0	0	0	0	590	
6	0	0	0	0	588	
7	0	0	0	0	587	
8	0	0	0	0	586	
9	0	0	0	0	585	
10	0	0	0	0	583	
11	0	0	0	0	581	
12	0	0	0	0	580	
13	0	0	0	0	580	
14	0	0	0	0	579	
15	0	0	0	0	578	
0	0	0	0	0	577	
1	0	0	0	0	576	
2	0	0	0	0	575	
3	0	0	0	0	573	
4	0	0	0	0	572	
5	0	0	0	0	571	
6	0	0	0	0	569	
7	0	0	0	0	568	
8	0	0	0	0	566	
9	0	0	0	0	564	
10	0	0	0	0	563	
11	0	0	0	0	561	
12	0	0	0	0	560	
13	0	0	0	0	558	
14	0	0	0	0	557	
15	0	0	0	0	556	
